epoch,rollout_nrmse,rollout_nrmse_v,rollout_nrmse_w,loss_data,loss_ic,loss_phy1,total_loss,lambda_data,lambda_ic,lambda_phy1,batch_nrmse,rollout_smooth
2767,0.31355857849121094,0.08859826624393463,0.2249603122472763,0.001941952737979591,4.387908484204672e-05,1.536746640340425e-05,0.0018862112192437053,0.937987208366394,1.157300591468811,0.9047121405601501,0.03670781385153532,0.5088061586612764
2768,0.31293247640132904,0.08823761343955994,0.2246948629617691,0.00154253956861794,3.395998282940127e-05,1.5258217899827287e-05,0.0013090188149362803,0.8160785436630249,0.9016599059104919,1.2822613716125488,0.03509331401437521,0.5068474218386769
2769,0.3066461756825447,0.08781179040670395,0.21883438527584076,0.001889682374894619,3.606757309171371e-05,1.5224431081151124e-05,0.002280591055750847,1.1831730604171753,0.8208814859390259,0.9959453344345093,0.03348535392433405,0.5048454093771156
2770,0.3103323131799698,0.08797183632850647,0.22236047685146332,0.0013596933567896485,4.104553590877913e-05,1.5215098756016232e-05,0.0012182965874671936,0.8491095304489136,1.2017595767974854,0.9491307735443115,0.03436365257948637,0.5029002784151442
2771,0.306580126285553,0.08722656965255737,0.2193535566329956,0.0012143002822995186,3.96728610212449e-05,1.5043819985294249e-05,0.0010471745627000928,0.8127903342247009,1.1084058284759521,1.0788037776947021,0.03402729146182537,0.5009370768938483
2772,0.30882950127124786,0.08726160228252411,0.22156789898872375,0.0012078274739906192,3.09549541270826e-05,1.4965356967877597e-05,0.0012423197040334344,0.992477297782898,0.8464915752410889,1.1610312461853027,0.033669186756014824,0.49901600113762223
2773,0.31291264295578003,0.08702675998210907,0.22588588297367096,0.0012302626855671406,3.4547512768767774e-05,1.4819485841144342e-05,0.0011865230044350028,0.9221681952476501,1.0757055282592773,1.0021262168884277,0.03480253927409649,0.49715496755580385
2774,0.3037651404738426,0.08746454864740372,0.2163005918264389,0.0014228923246264458,3.5732602555071935e-05,1.476840134273516e-05,0.0017028918955475092,1.1638940572738647,0.9387263655662537,0.897379457950592,0.03509643580764532,0.49522106928498427
2775,0.3106614127755165,0.08893213421106339,0.22172927856445312,0.001149037736468017,3.2359148463001475e-05,1.475483804824762e-05,0.001096628257073462,0.9136379957199097,0.9111319184303284,1.1752300262451172,0.03435943182557821,0.4933754727198896
2776,0.2997824475169182,0.08712225407361984,0.21266019344329834,0.0012633275473490357,3.477364225545898e-05,1.4829163774265908e-05,0.0013470721896737814,1.0280046463012695,0.9587878584861755,1.0132074356079102,0.034126139245927334,0.4914395424678598
2777,0.3187158703804016,0.08633346855640411,0.2323824018239975,0.0015611957060173154,3.194255623384379e-05,1.4627536074840464e-05,0.0021954490803182125,1.3827002048492432,0.7580981254577637,0.8592015504837036,0.036453671753406525,0.48971230574698527
2778,0.32896751165390015,0.08683310449123383,0.24213440716266632,0.001280934433452785,3.709492739289999e-05,1.4400481632037554e-05,0.0012942943722009659,0.9663715362548828,1.1963545083999634,0.8372738361358643,0.03345053642988205,0.4881048578060544
2779,0.29600919783115387,0.08646221458911896,0.2095469832420349,0.0014990979107096791,3.242931416025385e-05,1.4305353033705615e-05,0.0019830726087093353,1.2959301471710205,0.8811038136482239,0.8229659199714661,0.03272216208279133,0.4861839012063054
2780,0.30794665962457657,0.08665160089731216,0.2212950587272644,0.0019108408596366644,3.492592441034503e-05,1.425140999344876e-05,0.0028513979632407427,1.4723198413848877,0.7863551378250122,0.7413249015808105,0.03372189588844776,0.4844015287904881
2781,0.30605005472898483,0.08664422482252121,0.21940582990646362,0.0008564593736082315,3.287946674390696e-05,1.4393530364031903e-05,0.0008850982994772494,0.980116069316864,0.8977314829826355,1.122152328491211,0.033908411860466,0.48261801404987303
2782,0.2880374640226364,0.08539354801177979,0.20264391601085663,0.0014637360582128167,3.650521830422804e-05,1.4249413652578369e-05,0.002195944543927908,1.4749164581298828,0.6885645389556885,0.8365189433097839,0.032403853721916676,0.4806722085496007
2783,0.3198835775256157,0.08734429627656937,0.23253928124904633,0.0012786632869392633,2.9299433663254604e-05,1.3904657862440217e-05,0.0015337365912273526,1.1713392734527588,0.6860265731811523,1.1426340341567993,0.03283136896789074,0.47906432223936085
2784,0.29761163890361786,0.08546659350395203,0.21214504539966583,0.0018179964972659945,3.810530688497238e-05,1.3959976968180854e-05,0.002526031108573079,1.366648554801941,0.7731242775917053,0.8602271676063538,0.03225369192659855,0.47724979540600343
2785,0.28604957461357117,0.08528105914592743,0.20076851546764374,0.00116030836943537,2.9975130019010976e-05,1.3821823813486844e-05,0.001150241936556995,0.9567759037017822,0.7333341836929321,1.309889793395996,0.03319360129535198,0.4753377931980791
2786,0.28455662727355957,0.0846373438835144,0.19991928339004517,0.0016533643938601017,3.433869278524071e-05,1.3684294572158251e-05,0.0023315625730901957,1.3885283470153809,0.6665573716163635,0.9449142813682556,0.032205468975007534,0.4734299815388339
2787,0.28370489925146103,0.0844079926609993,0.19929690659046173,0.0008812962914817035,3.0924551538191736e-05,1.370342852169415e-05,0.0008746102103032172,0.9449771642684937,0.7923123240470886,1.2627103328704834,0.03348309546709061,0.4715327307159602
2788,0.28590258210897446,0.0846799984574318,0.20122258365154266,0.001316328183747828,3.2703657780075446e-05,1.3749467143497895e-05,0.001920386217534542,1.4331638813018799,0.6504645347595215,0.9163716435432434,0.03052000282332301,0.46967642922989034
2789,0.28227757662534714,0.08494333177804947,0.19733424484729767,0.0017445338889956474,3.43303763656877e-05,1.3473530998453498e-05,0.0028376684058457613,1.6083810329437256,0.6253652572631836,0.7662537097930908,0.03201601654291153,0.46780244070384486
2790,0.3271300569176674,0.08655410259962082,0.24057595431804657,0.0019891776610165834,2.9092192562529817e-05,1.3558470527641475e-05,0.003168633906170726,1.5786151885986328,0.5932832956314087,0.8281015753746033,0.030493679456412792,0.4663957168659831
2791,0.32181358337402344,0.08571252226829529,0.23610106110572815,0.001166631351225078,3.808649489656091e-05,1.337048252025852e-05,0.0012614348670467734,1.0325839519500732,1.2334041595458984,0.7340118885040283,0.029370265547186136,0.4649498955310635
2792,0.29340487718582153,0.0848199874162674,0.20858488976955414,0.001153601915575564,3.498058140394278e-05,1.314369001192972e-05,0.001267099753022194,1.0569556951522827,1.019134759902954,0.9239094257354736,0.031527888029813766,0.46323444534761105
2793,0.3456661105155945,0.08743110299110413,0.25823500752449036,0.0012217193143442273,4.058987906319089e-05,1.3119072718836833e-05,0.0012340075336396694,0.9614140391349792,1.189811110496521,0.848774790763855,0.031560891307890415,0.4620587619992909
2794,0.2849040776491165,0.08341282606124878,0.20149125158786774,0.0013015118893235922,3.330462277517654e-05,1.3171049431548454e-05,0.0015473872190341353,1.1565356254577637,0.8871731162071228,0.9562913179397583,0.0304267518222332,0.4602872151557892
2795,0.3212972655892372,0.08380519598722458,0.23749206960201263,0.0010048055555671453,3.092767292400822e-05,1.298366714763688e-05,0.0009388040634803474,0.8902585506439209,0.940433144569397,1.1693083047866821,0.03118232311680913,0.45889731566012365
2796,0.2794293686747551,0.08331195265054703,0.19611741602420807,0.0017303547356277704,4.016051389044151e-05,1.2955182683072053e-05,0.002490493468940258,1.4160076379776,0.7269545793533325,0.8570379018783569,0.029475993011146784,0.45710263619027
2797,0.27839425206184387,0.08320692181587219,0.19518733024597168,0.0016482091741636395,3.9275815652217716e-05,1.28623560158303e-05,0.00195495062507689,1.1580432653427124,0.8541507720947266,0.9878060817718506,0.029057936277240515,0.4553155523489857
2798,0.2686276510357857,0.08303143829107285,0.18559621274471283,0.001388002303428948,2.9154247386031784e-05,1.2760181562043726e-05,0.0013901396887376904,0.9743011593818665,0.7294800877571106,1.2962188720703125,0.030565989203751087,0.4534486733358537
2799,0.276222862303257,0.0833825096487999,0.1928403526544571,0.0017605541506782174,3.5295099223731086e-05,1.2603897630469874e-05,0.002100963145494461,1.1690226793289185,0.8707336187362671,0.9602437019348145,0.02953816717490554,0.4516764152255277
2800,0.28006552904844284,0.08599946647882462,0.19406606256961823,0.0018217263277620077,4.135448398301378e-05,1.2512997273006476e-05,0.0018516944255679846,0.9842937588691711,1.1565970182418823,0.8591092824935913,0.029534317553043365,0.4499603063637569
2801,0.265547551214695,0.08208329230546951,0.18346425890922546,0.0014685122296214104,3.088753146585077e-05,1.2504754522524308e-05,0.001289909821934998,0.8489996790885925,0.8837453722953796,1.2672550678253174,0.029951471835374832,0.4481161788122663
2802,0.2798173055052757,0.08231904357671738,0.19749826192855835,0.0017928910674527287,3.1740491976961493e-05,1.2337194675637875e-05,0.002239295281469822,1.2282509803771973,0.7893927097320557,0.9823564291000366,0.029298058710992336,0.44643319007919635
2803,0.27842435985803604,0.08230675011873245,0.1961176097393036,0.0013576382771134377,4.12837543990463e-05,1.2262477866897825e-05,0.0012386610032990575,0.864853024482727,1.3204513788223267,0.8146956562995911,0.028552904725074768,0.44475310177698474
2804,0.2761758789420128,0.08313188701868057,0.19304399192333221,0.0017577593680471182,3.994327926193364e-05,1.224038078362355e-05,0.002383121754974127,1.3293404579162598,0.9389466047286987,0.731713056564331,0.02946205949410796,0.44306732954863504
2805,0.30646874755620956,0.08347611874341965,0.22299262881278992,0.001373079838231206,3.916312562068924e-05,1.2223926205479074e-05,0.001382384798489511,0.9685856103897095,1.0248104333877563,1.0066039562225342,0.028726492542773485,0.4417013437287108
2806,0.28769420087337494,0.08196902275085449,0.20572517812252045,0.0015025368193164468,3.554766590241343e-05,1.1988060578005388e-05,0.0018406054005026817,1.1973174810409546,0.8481100797653198,0.9545724391937256,0.02785395784303546,0.4401612723001574
2807,0.3080912381410599,0.082028329372406,0.22606290876865387,0.0014889964368194342,3.210038266843185e-05,1.1815195648523513e-05,0.0017516223015263677,1.1506850719451904,0.8087844252586365,1.0405305624008179,0.029711850453168154,0.4388405719585664
2808,0.3038809448480606,0.08156448602676392,0.2223164588212967,0.0012713910546153784,3.334414213895798e-05,1.1946213817282114e-05,0.0011893525952473283,0.898647665977478,1.014899492263794,1.0864529609680176,0.026933148503303528,0.43749097568746137
2809,0.3397090435028076,0.0847291648387909,0.2549798786640167,0.001380621106363833,3.5194614611100405e-05,1.1833554708573502e-05,0.001468512462452054,1.02975594997406,1.0057220458984375,0.9645218849182129,0.027853634674102068,0.43651315636561483
2810,0.26192034035921097,0.08004612475633621,0.18187421560287476,0.001616653404198587,3.0815212085144594e-05,1.1604501196416095e-05,0.0022024984937161207,1.341094732284546,0.7892608046531677,0.8696445226669312,0.027599651366472244,0.4347672282055508
2811,0.3557022586464882,0.08404413610696793,0.27165812253952026,0.0016068281838670373,3.180253042955883e-05,1.1547153007995803e-05,0.0018675592727959156,1.1370770931243896,0.936065673828125,0.9268572330474854,0.026329510379582644,0.4339765785099602
2812,0.25778570026159286,0.07926592975854874,0.17851977050304413,0.001677272841334343,3.655958062154241e-05,1.183699623652501e-05,0.0017105904407799244,0.9890369176864624,1.128598690032959,0.8823643922805786,0.027760951314121485,0.4322146697274765
2813,0.35586850345134735,0.0821683257818222,0.27370017766952515,0.0016882398631423712,3.3712036383803934e-05,1.1513256140460726e-05,0.0018554535927250981,1.0732024908065796,0.9661201238632202,0.960677444934845,0.02638685517013073,0.4314512080647152
2814,0.26230671256780624,0.0788222923874855,0.18348442018032074,0.0014581151772290468,3.34744036081247e-05,1.1321722013235558e-05,0.0013506661634892225,0.8939788341522217,1.0517091751098633,1.054311990737915,0.026982168201357126,0.4297597631097461
2815,0.2943856716156006,0.08114296197891235,0.21324270963668823,0.0013460057089105248,3.1095689337234944e-05,1.1382795491954312e-05,0.0012234742753207684,0.8769760131835938,0.9584412574768066,1.1645828485488892,0.027514316607266665,0.42840602219480467
2816,0.2649051770567894,0.07975170761346817,0.18515346944332123,0.0011357900220900774,2.777726149361115e-05,1.1356039976817556e-05,0.0009535739081911743,0.8045728802680969,0.9022894501686096,1.293137788772583,0.02666121395304799,0.4267710137434245
2817,0.3188624083995819,0.08097594976425171,0.2378864586353302,0.0014483928680419922,3.1718736863695085e-05,1.1227657523704693e-05,0.001739567844197154,1.174683928489685,0.8623254895210266,0.9629907011985779,0.025155076757073402,0.4256919276899861
2818,0.25680170953273773,0.07898786664009094,0.1778138428926468,0.0014813767047598958,3.317970549687743e-05,1.0956034202536102e-05,0.0016601525712758303,1.0918095111846924,0.9838666915893555,0.9243237972259521,0.026214562822133303,0.4240030255084136
2819,0.3170242980122566,0.0802534744143486,0.23677082359790802,0.001117238774895668,3.2332478440366685e-05,1.1017234101018403e-05,0.0009824432199820876,0.8382758498191833,1.0355377197265625,1.1261863708496094,0.02606638940051198,0.4229332382334521
2820,0.2797541543841362,0.08286061137914658,0.19689354300498962,0.0017401304794475436,3.5126766306348145e-05,1.1066268598369788e-05,0.0024607933592051268,1.3932887315750122,0.7692583203315735,0.8374528884887695,0.02524273796007037,0.42150144739495893
2821,0.26004204899072647,0.07778089493513107,0.1822611540555954,0.001281401258893311,3.51879425579682e-05,1.0814753295562696e-05,0.0013070389395579696,0.9837354421615601,1.0123307704925537,1.0039337873458862,0.026661205105483532,0.4198868534109166
2822,0.31238631904125214,0.08637431263923645,0.22601200640201569,0.0013983447570353746,2.9515007554437034e-05,1.0843687050510198e-05,0.0017200425500050187,1.205441951751709,0.8012025952339172,0.9933553338050842,0.025501368567347527,0.41881184806721994
2823,0.24150705337524414,0.07710243761539459,0.16440461575984955,0.0014541017590090632,4.0882750909077004e-05,1.0847259545698762e-05,0.001351238344796002,0.8861792087554932,1.3222488164901733,0.7915719151496887,0.02640369674190879,0.4170388001203002
2824,0.2865230441093445,0.08197550475597382,0.20454753935337067,0.0012352651683613658,3.1905310606816784e-05,1.061675175151322e-05,0.0010991675080731511,0.854263961315155,0.9932226538658142,1.1525132656097412,0.02499899873510003,0.41573364256019063
2825,0.2579274922609329,0.07739938795566559,0.18052810430526733,0.0013707983307540417,3.386298340046778e-05,1.0584667506918777e-05,0.0014641241868957877,1.0363073348999023,0.9781968593597412,0.9854958057403564,0.025282906368374825,0.4141555810571981
2826,0.2750736474990845,0.0801476240158081,0.19492602348327637,0.0009336500079371035,2.9578222893178463e-05,1.0516365364310332e-05,0.000787709781434387,0.8001413345336914,0.9192879796028137,1.2805707454681396,0.024569283239543438,0.41276476172161697
2827,0.29636625945568085,0.0802990198135376,0.21606723964214325,0.0011663074837997556,3.220948201487772e-05,1.0493945410416927e-05,0.0014198613353073597,1.1854215860366821,0.840562105178833,0.9740162491798401,0.02617228077724576,0.4116007766989576
2828,0.25297050178050995,0.07707636058330536,0.1758941411972046,0.0009608184336684644,2.9731265385635197e-05,1.0412240044388454e-05,0.0009403012227267027,0.9383607506752014,0.8924167156219482,1.169222354888916,0.024446225259453058,0.41001447394977314
2829,0.3193245977163315,0.0812724232673645,0.23805217444896698,0.0010817659785971045,3.098379966104403e-05,1.0349558579036966e-05,0.001252598944120109,1.1230071783065796,0.8889097571372986,0.9880829453468323,0.02388561051338911,0.40910757518743873
2830,0.24781320244073868,0.07801499217748642,0.16979821026325226,0.0011127530597150326,2.8779855711036362e-05,1.0343633221054915e-05,0.0013071971479803324,1.143728494644165,0.8303877115249634,1.0258837938308716,0.024499366525560617,0.4074946314599717
2831,0.3269336372613907,0.0782386064529419,0.2486950308084488,0.0010878751054406166,3.3889962651301175e-05,1.0181403013120871e-05,0.0010484696831554174,0.9182685613632202,1.194223165512085,0.8875083327293396,0.02486890833824873,0.4066890215179859
2832,0.26085207611322403,0.07827221602201462,0.1825798600912094,0.0010613998165354133,3.331061088829301e-05,1.0134244803339243e-05,0.0010382634354755282,0.934857189655304,1.0820311307907104,0.9831117391586304,0.0251853009685874,0.40523065206393827
2833,0.24823717772960663,0.0768330991268158,0.17140407860279083,0.0012001406867057085,3.458130595390685e-05,1.0154130904993508e-05,0.0013963192468509078,1.127838373184204,0.9720490574836731,0.9001126885414124,0.025109710171818733,0.40366071732059494
2834,0.30614157766103745,0.07985665649175644,0.226284921169281,0.001443668152205646,3.137858948321082e-05,1.0079500498250127e-05,0.002061666687950492,1.4055044651031494,0.7752944231033325,0.8192012906074524,0.023744492325931787,0.40268552592399937
2835,0.2277335375547409,0.07608994841575623,0.15164358913898468,0.0011239164741709828,3.6222943890606984e-05,9.745348506839946e-06,0.001146579161286354,0.9737240076065063,1.225488305091858,0.8007878065109253,0.024928977247327566,0.40093600604030677
2836,0.2759372666478157,0.0776647999882698,0.1982724666595459,0.000671201094519347,2.92467484541703e-05,9.791217962629162e-06,0.0005447238218039274,0.7506103515625,0.9708844423294067,1.2785053253173828,0.024024409241974354,0.3996860186463818
2837,0.2877775505185127,0.07716173678636551,0.21061581373214722,0.0010566904675215483,2.8114351152908057e-05,9.87829753285041e-06,0.0014652610989287496,1.3587234020233154,0.7292159795761108,0.9120606184005737,0.02423658175393939,0.3985669339651031
2838,0.24405242502689362,0.0749516636133194,0.16910076141357422,0.0006557058077305555,3.160726191708818e-05,9.594104085408617e-06,0.0006566767115145922,0.9314566850662231,1.1842584609985352,0.8842848539352417,0.023899587336927652,0.397021788875721
2839,0.31271176785230637,0.08258669823408127,0.2301250696182251,0.0010785199701786041,3.461176675045863e-05,9.631704415369313e-06,0.0015991475665941834,1.4494391679763794,0.8392258882522583,0.7113349437713623,0.022864494938403368,0.39617868866548683
2840,0.35962747037410736,0.08366550505161285,0.2759619653224945,0.0011618296848610044,3.1654089980293065e-05,9.701878298074007e-06,0.0016390396049246192,1.382773995399475,0.7653731107711792,0.8518527746200562,0.02338601090013981,0.395813176482573
2841,0.3047880381345749,0.08072662353515625,0.22406141459941864,0.001401485875248909,3.612118962337263e-05,9.427385521121323e-06,0.001962795155122876,1.3729020357131958,0.8748466372489929,0.7522512674331665,0.024124301970005035,0.394902925099093
2842,0.2358211949467659,0.07529818266630173,0.16052301228046417,0.0013324315659701824,3.511141403578222e-05,9.51643869484542e-06,0.0015445229364559054,1.128312587738037,0.9107993841171265,0.9608880877494812,0.022976006381213665,0.39331210779756975
2843,0.38472508639097214,0.08662154525518417,0.29810354113578796,0.0015320044476538897,3.5917048080591485e-05,9.448202035855502e-06,0.0019911795388907194,1.2742992639541626,0.8554448485374451,0.8702560067176819,0.02193458704277873,0.3932262375835038
2844,0.4276276230812073,0.09357529878616333,0.33405232429504395,0.0016672374913468957,3.245614789193496e-05,9.174690603686031e-06,0.002293424215167761,1.355812907218933,0.7678729891777039,0.8763141632080078,0.02326103299856186,0.3935702514384808
2845,0.3567289412021637,0.07986810803413391,0.2768608331680298,0.0020788786932826042,3.545252911862917e-05,9.449784556636587e-06,0.003043345408514142,1.4473015069961548,0.7656246423721313,0.7870738506317139,0.023736939765512943,0.3932018383361176
2846,0.33179058879613876,0.08146613091230392,0.25032445788383484,0.0013344234321266413,3.101508627878502e-05,9.04405169421807e-06,0.001377212698571384,1.0043437480926514,0.8622249960899353,1.133431315422058,0.022795728873461485,0.3925877258407178
2847,0.6296883970499039,0.10315962135791779,0.5265287756919861,0.0017150243511423469,3.603924415074289e-05,8.936193808040116e-06,0.002216613618656993,1.2699180841445923,0.8564643263816833,0.8736175894737244,0.022105316631495953,0.39495873255280967
2848,0.7296773567795753,0.12070629745721817,0.6089710593223572,0.0023140304256230593,3.672941602417268e-05,9.421264621778391e-06,0.003589294385164976,1.5367932319641113,0.7075775861740112,0.7556291222572327,0.023475168738514185,0.3983059187950773
2849,1.1218102425336838,0.1769552081823349,0.9448550343513489,0.0038628242909908295,3.687470962177031e-05,8.866146345098969e-06,0.0068613323383033276,1.7691280841827393,0.5922618508338928,0.6386102437973022,0.023362163919955492,0.40554096203246337
2850,1.457582026720047,0.25114908814430237,1.2064329385757446,0.007724280934780836,5.667168807121925e-05,1.0317337910237256e-05,0.014606055803596973,1.8862026929855347,0.5394400358200073,0.5743573904037476,0.023985407315194607,0.4160613726793392
2851,2.362917125225067,0.39242249727249146,1.9704946279525757,0.014636501669883728,6.038750143488869e-05,8.734476978133898e-06,0.029122397303581238,1.9873862266540527,0.48732054233551025,0.5252931118011475,0.027398647274821997,0.43552993020479647
2852,1.4407604336738586,0.2718755602836609,1.1688848733901978,0.03576837480068207,0.00019552836602088064,2.9378434192040004e-05,0.04837767407298088,1.3483569622039795,0.6055690050125122,1.0460739135742188,0.03203700948506594,0.4455822352394871
2853,0.6063459515571594,0.15474674105644226,0.45159921050071716,0.017621099948883057,0.0001506020489614457,1.639360016270075e-05,0.0183463916182518,1.030951738357544,1.0998473167419434,0.8692007064819336,0.030627848114818335,0.4471898724026638
2854,1.1504668295383453,0.37523654103279114,0.7752302885055542,0.004167922772467136,0.00015091181558091193,1.2042588423355483e-05,0.0034377288538962603,0.7697583436965942,1.4587650299072266,0.7714765071868896,0.030853094067424536,0.45422264197402057
2855,1.2510474622249603,0.21874579787254333,1.032301664352417,0.028421301394701004,0.0001000770935206674,1.6145137124112807e-05,0.04203703999519348,1.4754955768585205,0.9164853096008301,0.6080189347267151,0.03561298456043005,0.4621908901765299
2856,1.480537235736847,0.4066113829612732,1.0739258527755737,0.010832084342837334,0.0007415193831548095,2.252330887131393e-05,0.01193330716341734,1.0030090808868408,1.4237204790115356,0.573270320892334,0.0408832048997283,0.4723743536321331
2857,1.3143365979194641,0.402654767036438,0.9116818308830261,0.03163560852408409,0.0006996530573815107,7.80832560849376e-05,0.025553742423653603,0.7854670286178589,0.8560540080070496,1.3584789037704468,0.052645910531282425,0.4807939760750064
2858,1.0557459443807602,0.19712989032268524,0.858616054058075,0.03269748017191887,0.0004276996769476682,7.682256546104327e-05,0.03692374378442764,1.1185650825500488,0.5841042995452881,1.297330617904663,0.05125545710325241,0.48654349575806394
2859,1.2370681315660477,0.24636472761631012,0.9907034039497375,0.009003236889839172,0.000965465500485152,1.7091002519009635e-05,0.008647019974887371,0.8229308128356934,1.2661347389221191,0.9109345078468323,0.04635370895266533,0.4940487421161438
2860,1.4114924669265747,0.33096325397491455,1.0805292129516602,0.013705641962587833,0.0003823785809800029,2.6496076316107064e-05,0.01426631398499012,1.0152826309204102,0.8391164541244507,1.1456007957458496,0.053965961560606956,0.5032231793642481
2861,1.1522625088691711,0.19912469387054443,0.9531378149986267,0.02214863710105419,0.0001918071211548522,3.4254589991178364e-05,0.03349747508764267,1.5057753324508667,0.6056416034698486,0.8885831236839294,0.06105220131576061,0.5097135726592973
2862,1.1267114281654358,0.25681793689727783,0.869893491268158,0.00921340100467205,0.001671380246989429,2.719956319197081e-05,0.011408168822526932,1.005507469177246,1.2710142135620117,0.7234783172607422,0.053530956618487835,0.5158835512143587
2863,0.9828095585107803,0.23961444199085236,0.743195116519928,0.013998153619468212,0.0011306310771033168,2.5307179384981282e-05,0.022244887426495552,1.5196552276611328,0.8459585905075073,0.6343861818313599,0.050645758397877216,0.5205528112873229
2864,0.9529356062412262,0.2911715805530548,0.6617640256881714,0.011273716576397419,0.0007472547586075962,2.5762186851352453e-05,0.013242976740002632,1.127751111984253,0.6663929224014282,1.2058559656143188,0.04968027025461197,0.5248766392368619
2865,0.9171480536460876,0.24242335557937622,0.6747246980667114,0.017419882118701935,0.002415483584627509,4.04241363867186e-05,0.017595484852790833,0.8304046392440796,1.2809067964553833,0.8886886835098267,0.05057509429752827,0.5287993533809542
2866,0.9468092918395996,0.16524922847747803,0.7815600633621216,0.011981130577623844,0.000806278781965375,3.709707743837498e-05,0.00989562552422285,0.7646310925483704,0.8470736742019653,1.388295292854309,0.054825746454298496,0.5329794527655406
2867,1.0077338069677353,0.17677687108516693,0.8309569358825684,0.005783714819699526,0.00046447807108052075,2.6183279260294512e-05,0.004491609055548906,0.7046225070953369,0.8126325607299805,1.4827449321746826,0.0557480463758111,0.5377269963075626
2868,1.0335229933261871,0.24181333184242249,0.7917096614837646,0.007268483750522137,0.0018335485365241766,2.3783308279234916e-05,0.006926377769559622,0.6011466383934021,1.3813396692276,1.017513632774353,0.05489708390086889,0.5426849562777488
2869,1.0535855442285538,0.22397156059741974,0.829613983631134,0.012583252042531967,0.0007234688382595778,2.4196317099267617e-05,0.017263023182749748,1.3185533285140991,0.9018656015396118,0.7795809507369995,0.05670325085520744,0.5477939621572568
2870,0.9840093106031418,0.15689347684383392,0.8271158337593079,0.012570875696837902,0.00023509227321483195,2.3723512640572153e-05,0.016947705298662186,1.333899736404419,0.6618385314941406,1.0042614936828613,0.05546821840107441,0.5521561156417156
2871,0.8977752327919006,0.1694505214691162,0.7283247113227844,0.005368879530578852,0.0006965897046029568,2.302772736584302e-05,0.005824783351272345,0.9123164415359497,1.3043960332870483,0.7832874059677124,0.054203182458877563,0.5556123068132175
2872,0.8988490849733353,0.20363368093967438,0.6952154040336609,0.006612302735447884,0.00039454252691939473,2.4942666641436517e-05,0.008856425993144512,1.2841204404830933,0.8729293346405029,0.8429502248764038,0.05396607797592878,0.5590446745948187
2873,0.8977529853582382,0.17505817115306854,0.7226948142051697,0.007851606234908104,0.00014057096268516034,2.7591029720497318e-05,0.011028973385691643,1.389664888381958,0.6500416398048401,0.9602935910224915,0.057789274491369724,0.5624317577024528
2874,0.8738648891448975,0.1601560115814209,0.7137088775634766,0.00646196398884058,0.0004286713374312967,2.47176594712073e-05,0.006666567176580429,0.9428985118865967,1.2940702438354492,0.7630312442779541,0.05620978772640228,0.5655460890168772
2875,0.8659750521183014,0.17170503735542297,0.6942700147628784,0.005241804756224155,0.0004660804115701467,2.450021383992862e-05,0.004656111355870962,0.7638830542564392,1.3524158000946045,0.883700966835022,0.06030556187033653,0.5685503786478915
2876,0.8539318442344666,0.15861231088638306,0.6953195333480835,0.007767869159579277,0.0005356266628950834,2.5551617000019178e-05,0.01079485472291708,1.322696328163147,0.9360675811767578,0.7412360906600952,0.058447365649044514,0.5714041933037572
2877,0.8451057374477386,0.1486094892024994,0.6964962482452393,0.004716866184026003,0.0008787845144979656,2.5505101802991703e-05,0.005533355753868818,0.9017285108566284,1.4374032020568848,0.6608684062957764,0.05616691429167986,0.574141208745197
2878,0.8538437336683273,0.14825324714183807,0.7055904865264893,0.00505408039316535,0.00019952513684984297,2.5324754460598342e-05,0.006209309212863445,1.1871337890625,0.9387413859367371,0.8741250038146973,0.05724145658314228,0.5769382339944283
2879,0.8587320744991302,0.15834757685661316,0.7003844976425171,0.004640672355890274,0.0006214766181074083,2.5402572646271437e-05,0.004785401280969381,0.8341845273971558,1.441442847251892,0.7243727445602417,0.05731013044714928,0.5797561723994754
2880,0.8212725818157196,0.15979036688804626,0.6614822149276733,0.006567110773175955,0.0008860821835696697,2.5958344849641435e-05,0.007859192788600922,1.015331506729126,1.325250506401062,0.659417986869812,0.057922269217669964,0.582171336493638
2881,0.7928138375282288,0.1490200161933899,0.6437938213348389,0.005201118532568216,0.0002270264085382223,2.6382638679933734e-05,0.004655189346522093,0.8500935435295105,0.8823195695877075,1.2675869464874268,0.055816140957176685,0.5842777615039838
2882,0.8019867539405823,0.13730061054229736,0.6646861433982849,0.0035988218151032925,0.0001738915452733636,2.5479248506599106e-05,0.0027718048077076674,0.7222113609313965,0.7725683450698853,1.5052204132080078,0.05697221960872412,0.5864548514283499
2883,0.821486085653305,0.1360730230808258,0.6854130625724792,0.0038231611251831055,0.0005884986603632569,2.4731190933380276e-05,0.003118632361292839,0.5996373891830444,1.3600614070892334,1.0403010845184326,0.05871928855776787,0.5888051637705993
2884,0.8228651732206345,0.14335595071315765,0.6795092225074768,0.0049211145378649235,0.00035637622931972146,2.4309898435603827e-05,0.00642450712621212,1.235794186592102,0.9038407802581787,0.860365092754364,0.05515875015407801,0.5911457638650996
2885,0.7873675972223282,0.1380026489496231,0.6493649482727051,0.005711583886295557,0.00012906790652778,2.4505316105205566e-05,0.00838629249483347,1.449345350265503,0.671710193157196,0.8789445161819458,0.05510198883712292,0.593107982198672
