epoch,share_data,share_ic,share_phy1,share_phy2
1604,0.6304203412998408,0.003100197214815819,0.2716131046315741,0.09486635685376923
1605,0.6300145724941186,0.003074250225360032,0.27205653131479424,0.09485464596572704
1606,0.6298922967244296,0.0030887926082082172,0.2720043758960865,0.0950145347712758
1607,0.6297921650671318,0.0030987556810133494,0.27204047371144996,0.09506860554040492
1608,0.6299016609420841,0.0030606106332362317,0.27167190942533265,0.09536581899934705
1609,0.6292269385649527,0.0030969868483646567,0.27221004462951404,0.09546602995716859
1610,0.6289645583716732,0.0031095944425909143,0.27238777991774743,0.09553806726798852
1611,0.6290574865584617,0.003131376093244595,0.27228974411060886,0.09552139323768477
1612,0.629032099114125,0.0031322391802629476,0.2719914856544133,0.09584417605119877
1613,0.6284946917042469,0.003140459618055465,0.27241091840117415,0.09595393027652348
1614,0.628399323459367,0.0031207440608107557,0.27251110474665846,0.09596882773316383
1615,0.6280478838410934,0.003079421995858269,0.2726877411587851,0.09618495300426318
1616,0.628202039781846,0.0031026962040506213,0.2722941841004209,0.09640107991368244
1617,0.6278850345093987,0.0030958426541639523,0.2725630806013575,0.09645604223507986
1618,0.6276858610195231,0.003062929328489714,0.272610001420107,0.09664120823188019
1619,0.6274939359766495,0.003009391429635767,0.27267826097216175,0.0968184116215531
1620,0.6273704904149716,0.002984752402455775,0.27265362186296616,0.09699113531960639
1621,0.6274415312542307,0.0029418255432492333,0.2725701428292243,0.09704650037329553
1622,0.6265682028235245,0.0029371147049026963,0.2732819689845943,0.09721271348697855
1623,0.6267265728760508,0.0029342592413523923,0.2730308244427656,0.09730834343983111
1624,0.6270312770423784,0.002917857565241649,0.27278503815615485,0.09726582723622501
1625,0.6268124967041129,0.00290951046314017,0.2728336123685471,0.09744438046419998
1626,0.6259776122306528,0.002945323171040998,0.273601433579661,0.0974756310186452
1627,0.6254910753861735,0.002959684718150446,0.27379324328382665,0.0977559966118494
1628,0.6250517670799892,0.0029451308448219813,0.27394484796571994,0.09805825410946897
1629,0.6246848108237779,0.0029516548174265216,0.27415749777844434,0.09820603658035121
1630,0.6241990302180922,0.002972838774888744,0.2745323515560375,0.09829577945098164
1631,0.6241640082442235,0.0029173608781201854,0.2744392915833296,0.0984793392943267
1632,0.6238996176612487,0.002889916343645885,0.27478744983372616,0.09842301616137925
1633,0.6234365816659014,0.002860168860244639,0.27516855025273534,0.09853469922111856
1634,0.6227702977086131,0.0028290683360414773,0.2758256596598193,0.09857497429552606
1635,0.6219021009654988,0.002808352696790609,0.2765625444144734,0.09872700192323718
1636,0.6217559872271841,0.002785789982753351,0.27696424994708035,0.09849397284298227
1637,0.6209494745128665,0.0028250729177175284,0.27768886478639987,0.09853658778301616
1638,0.620312065340074,0.0028875768439652954,0.27828132768814784,0.09851903012781281
1639,0.620016165775763,0.00284654394338255,0.2784644125242818,0.09867287775657271
1640,0.6199728816440739,0.002840890973680963,0.2783709075794464,0.09881531980279872
1641,0.6194429818924152,0.0027940048859849266,0.2790177563081859,0.09874525691341385
1642,0.6193440740619209,0.002835461172011252,0.27895113544459116,0.09886932932147671
1643,0.6192772173301535,0.0028501418742098036,0.27884039953215883,0.09903224126347773
1644,0.6185065575590574,0.002899057215422775,0.27947188981718246,0.09912249540833747
1645,0.618326033714414,0.002842389688551891,0.2795961194834861,0.09923545711354793
1646,0.6180970040101423,0.0028537101749886553,0.27955230891491756,0.09949697689995154
1647,0.6180882743078351,0.002892551695733717,0.2795299444582022,0.09948922953822897
1648,0.6176272862147008,0.002924484729897357,0.27972370120009554,0.09972452785530647
1649,0.617232070961672,0.0029181204153460316,0.28015388573863087,0.09969592288435108
1650,0.6167763741470381,0.0029133365141419468,0.28068178134850985,0.09962850799031009
1651,0.6166852356659619,0.0029237821552521846,0.2805407140993298,0.09985026807945618
1652,0.6163670089962571,0.0028923832725285055,0.28077230403412246,0.09996830369709189
1653,0.6158935827158023,0.002850284391988633,0.2813706053973669,0.0998855274948421
1654,0.6160166319122417,0.0028475632328330844,0.28124732619281084,0.09988847866211434
1655,0.6158534670354145,0.002880200556812997,0.281237464127229,0.10002886828054333
1656,0.6154745879690788,0.0028655508287980594,0.28135762616292803,0.10030223503919514
1657,0.6152834798861964,0.0028414564364605747,0.2815171103230477,0.10035795335429536
1658,0.6148785787328761,0.002827291260977326,0.28181876224039365,0.10047536776575305
1659,0.614177383327408,0.0028265542481689145,0.28222388475748705,0.10077217766693605
1660,0.6138566708075414,0.0028635801820984436,0.28259051949178093,0.10068922951857921
1661,0.6131634347725636,0.002822591976122419,0.2833772315567831,0.10063674169453089
1662,0.6128682064702378,0.0028975631797620314,0.2834865056024782,0.10074772474752207
1663,0.6126347920621755,0.0029198989293643686,0.2837096959697091,0.10073561303875098
1664,0.6127674225027369,0.0029442676537619486,0.28344352266996997,0.10084478717353114
1665,0.6124628505440303,0.0028799403460486013,0.2837561640619196,0.10090104504800165
1666,0.6122617799946768,0.002863769523915262,0.28386796792866725,0.10100648255274078
1667,0.6119843504221508,0.0028334445849755737,0.28414560462081195,0.10103660037206177
1668,0.6122724553257034,0.002862136349324305,0.2836750549031059,0.10119035342186633
1669,0.6125591196052126,0.0027942076351311846,0.2834283051299047,0.10121836762975153
1670,0.612540881378655,0.002764566957481745,0.2833193635382658,0.10137518812559743
1671,0.6123830320889831,0.002795284874451337,0.2833930682131583,0.10142861482340719
1672,0.6122964951055968,0.002746873277174332,0.2833675211567166,0.10158911046051218
1673,0.6115682297828078,0.0026937309746501797,0.2840912712972539,0.10164676794528804
1674,0.6113029162037074,0.0026984173110168154,0.2844472936696608,0.101551372815615
1675,0.6110312961664891,0.002688681369421949,0.2845717161477188,0.1017083063163701
1676,0.6108845886301483,0.0026864273068916158,0.28492593400069743,0.10150305006226265
1677,0.6106565664124748,0.002693462328070836,0.28497247971373485,0.10167749154571956
1678,0.6104819998598076,0.002706688247358619,0.2849983238419,0.10181298805093379
1679,0.6102673627405739,0.002718112104772374,0.2851584392903391,0.10185608586431456
1680,0.6100928594338704,0.002700084777515719,0.2854046543382373,0.10180240145037647
1681,0.609851921357579,0.0026513788725227526,0.2856222970143481,0.10187440275555007
1682,0.6095826019059862,0.0026720371609243653,0.2857652272049516,0.10198013372813775
1683,0.6092266917856194,0.002608272566692444,0.28608354445490136,0.10208149119278684
1684,0.6091872171064774,0.002628836529608969,0.2860763621074492,0.10210758425646445
1685,0.6090453347338383,0.0026058191453094846,0.2862889949358037,0.10205985118504861
1686,0.6091166782460287,0.0025694217431798594,0.28623110779188926,0.10208279221890224
1687,0.6089064348287592,0.0025572886147321615,0.28627401240411376,0.102262264152395
1688,0.6079931861979089,0.002558754136867307,0.28719353324748587,0.10225452641773795
1689,0.6076762399689438,0.0025112224493105038,0.28746580845060377,0.10234672913114176
1690,0.6078955309079783,0.002479037137649215,0.28730266902882085,0.10232276292555179
1691,0.6075331398979186,0.002516073062893541,0.28742668464839277,0.10252410239079493
1692,0.6069557228609771,0.0025598931544169286,0.2877474871476931,0.102736896836913
1693,0.6068611977835828,0.002555327608318361,0.28765531599416916,0.10292815861392968
1694,0.6062930920185245,0.0025778877640704793,0.2880120145173781,0.10311700570002683
1695,0.6060008020598685,0.0026149489612096503,0.2882532896214417,0.1031309593574802
1696,0.6058747994803331,0.0025716407977296584,0.28840037984487565,0.1031531798770616
1697,0.6053652668780115,0.002630214634174908,0.2887150445450283,0.10328947394278518
1698,0.6051608711525215,0.0026936343193709545,0.288628246531581,0.10351724799652658
1699,0.6049883230814068,0.002714179053288667,0.288851796594361,0.10344570127094357
1700,0.6048381841956225,0.0026643740239307807,0.2892070997709584,0.1032903420094883
1701,0.6046045781041561,0.002667069636267948,0.2891303689010073,0.10359798335856851
1702,0.6044523882698342,0.0026935977661015327,0.2890697969134731,0.10378421705059124
1703,0.604041058595822,0.0027239336293449637,0.28935432985546067,0.1038806779193722
1704,0.6034481424907385,0.0027208273658616655,0.29005235938433377,0.10377867075906602
1705,0.6032167654649301,0.002742226957830387,0.2901685983454681,0.10387240923177143
1706,0.6026852754871402,0.002748251352048347,0.29068952929002534,0.1038769438707861
1707,0.6025602610646974,0.0027413182733286028,0.2910131103451951,0.10368531031677886
1708,0.6017010087636361,0.0027432362465290194,0.29174938945381673,0.10380636553601807
1709,0.60142506988137,0.0027493826080687645,0.29187308998715505,0.10395245752340618
1710,0.6011728477583513,0.0027893695256054596,0.2921113384470601,0.10392644426898301
1711,0.6008271420303296,0.0027902905062804997,0.29210410540896226,0.10427846205442774
1712,0.6004928852734942,0.0028055996330378454,0.2924081192309633,0.1042933958625047
1713,0.6003873897722165,0.002822163519271048,0.29242855761756487,0.10436188909094757
1714,0.6001570298151135,0.0027969045006096373,0.2924513500906746,0.10459471559360241
1715,0.5997662579310806,0.00276823407436897,0.292626018469495,0.10483948952505533
1716,0.5997220736971712,0.0027990662001137457,0.2926274734542598,0.1048513866484551
1717,0.5995595808686647,0.0027732412432301254,0.2927580685022402,0.10490910938586509
1718,0.5991930309804967,0.0027791571843386806,0.2928655948834159,0.10516221695174865
1719,0.5987153609431457,0.0028052970949706303,0.2933355000043093,0.10514384195757431
1720,0.5984498180527114,0.002802282056016161,0.293602358368859,0.10514554152241348
1721,0.5980748840562229,0.002772846453490098,0.2938308143534572,0.10532145513682974
1722,0.5974691926743269,0.002767379396289284,0.29442130600826444,0.1053421219211194
1723,0.5973308736535902,0.0028039204968525883,0.29459584705847036,0.10526935879108693
1724,0.5970218139546242,0.0027876893530951042,0.29477198513341435,0.10541851155886647
1725,0.5965685168387856,0.002752983363199733,0.29515235548089835,0.10552614431711627
1726,0.5962832559841146,0.0027409312334898475,0.29528422508774527,0.10569158769465037
1727,0.595906029957788,0.002729193425221805,0.29529646232539913,0.10606831429159107
1728,0.5959176548719747,0.002800788298497556,0.2949995814025571,0.10628197542697074
1729,0.5955940020306146,0.0028075707578407378,0.29524310950406163,0.10635531770748304
1730,0.5953598574558743,0.0028721582887152987,0.29550557390579385,0.10626241034961666
1731,0.5955351338083809,0.0028619067120484493,0.29531339077209984,0.10628956870747083
1732,0.5951749133351723,0.002883957607917863,0.29585201706393766,0.1060891119929723
1733,0.5952582834196212,0.002921518180981185,0.29569413075519785,0.10612606764419967
1734,0.5950016804530505,0.0029149478643692396,0.296061510198793,0.10602186148378731
1735,0.5947389017395894,0.0029578834697195655,0.2963139900771351,0.10598922471355601
1736,0.5944900844025315,0.002929687187557926,0.29652060828017746,0.10605962012973313
1737,0.5941624189896937,0.0029004967940107567,0.2968273878872861,0.10610969632900949
1738,0.5936025831709573,0.002891554187568249,0.2972159533192117,0.10628990932226287
1739,0.5931955294847862,0.002870129566571992,0.29743078788385957,0.10650355306478229
1740,0.5927313327097409,0.0028187412856923257,0.2977913204895321,0.10665860551503481
1741,0.59271014481301,0.00284031858745315,0.29763913662204927,0.1068103999774876
1742,0.5922734239504052,0.002819313837024545,0.2981588812044281,0.10674838100814228
1743,0.5921572627634106,0.002768232220569396,0.2981138371961487,0.10696066781987135
1744,0.5918939143442483,0.0026982839988633277,0.29835953566841794,0.10704826598847035
1745,0.5912624889233623,0.0026639970099225654,0.29882729973684696,0.10724621432986825
1746,0.591077488946887,0.0026554216202880573,0.2989019629086017,0.10736512652422317
1747,0.5909939377032088,0.0026025005652756256,0.29891721228827295,0.10748634944324258
1748,0.5903681076117692,0.0026129507179348463,0.2994694339581517,0.1075495077121444
1749,0.5898147026499413,0.0026013119699901306,0.2999823572468096,0.10760162813325894
1750,0.5892622811636137,0.0025833435927114312,0.30020925101801216,0.10794512422566278
1751,0.5889173350851447,0.0025868110974491647,0.3004493775336777,0.10804647628372868
1752,0.5884093684184565,0.0025331803298833016,0.30092788395729714,0.10812956729436314
1753,0.5880393036527044,0.002540367482210021,0.3013460764501148,0.1080742524149707
1754,0.5877949140979118,0.0025285974349272262,0.3015374625271868,0.1081390259399742
1755,0.5879531845017617,0.002576286195061775,0.3012168237673726,0.10825370553580387
1756,0.5872297722048716,0.002556546850876306,0.3019639269559734,0.1082497539882786
1757,0.5869250613330532,0.002533435507015509,0.30212839668959474,0.10841310647033656
1758,0.5864639347270449,0.0025453356822438744,0.30243850229097063,0.10855222729974054
1759,0.586235892860353,0.002536958555871149,0.30287447997817835,0.10835266860559747
1760,0.5859017394945477,0.0025567427755525075,0.3032158594207014,0.10832565830919834
1761,0.5854540349604613,0.0025602859815805823,0.3034096812142165,0.10857599784374158
1762,0.584864233201787,0.002517717136994289,0.30394153911267185,0.10867651054854677
1763,0.5848976635048866,0.0024696063285772315,0.3043492007693936,0.10828352939714263
1764,0.5843165501738307,0.002451857956770374,0.30471929400021264,0.1085122978691864
1765,0.5844036201112764,0.002410963596764974,0.30475156341051085,0.10843385288144776
1766,0.5839588222739258,0.0023621855540469135,0.30518036203196197,0.10849863014006526
1767,0.5837493063336308,0.0023245818093800283,0.3052451811928836,0.10868093066410567
1768,0.5835764827237936,0.0023169658600214567,0.3052106803141391,0.10889587110204584
1769,0.5833490537765333,0.0023240406908005425,0.3053445485116165,0.1089823570210497
1770,0.5835412611491929,0.00236971029144186,0.3052292746394611,0.10885975391990418
1771,0.5830483043831516,0.0023955442004785364,0.30558157567585,0.10897457574051991
1772,0.5826347526424465,0.002399371924484209,0.30601289754345806,0.10895297788961142
1773,0.5824173160260607,0.002369463811966915,0.305957204783069,0.10925601537890332
1774,0.5823123682009335,0.002404604887583665,0.3060146898687391,0.10926833704274379
1775,0.5818386368216288,0.002358523337085353,0.30637032874541487,0.10943251109587096
1776,0.5813146088157304,0.0023432226598230185,0.3069830717103882,0.10935909681405835
1777,0.580874578778999,0.0024116469083492473,0.3074089161696502,0.10930485814300162
1778,0.5805389432888143,0.0024447702474263973,0.3077125551464689,0.10930373131729039
1779,0.580520409699648,0.002464943858822088,0.30750133739342866,0.10951330904810135
1780,0.5795569511663684,0.002438461808963759,0.3084719039778754,0.10953268304679253
1781,0.5793019024421223,0.002437046612864861,0.30845432257508915,0.10980672836992367
1782,0.5792129936464387,0.0023762811211876455,0.3087042097505773,0.10970651548179615
1783,0.5786890033507089,0.0023781470707767904,0.30918958793811263,0.10974326164040167
1784,0.5786028906475309,0.002390128462072085,0.3090418775076159,0.10996510338278107
1785,0.5780215211617203,0.0023856660397605393,0.3095654167359986,0.1100273960625205
1786,0.5778971680312178,0.0024160285355913844,0.30973106021322017,0.10995574321997062
1787,0.5776988749449509,0.0023784980611804307,0.3096947327831959,0.11022789421067278
1788,0.5770829423443845,0.0023922649075757414,0.3100628287872789,0.11046196396076084
1789,0.5767031626212,0.0023783475065801292,0.31019877323467215,0.11071971663754765
1790,0.5766141378565062,0.0024255464959222375,0.3101571746592952,0.11080314098827657
1791,0.5766206767641519,0.002414754408432041,0.31002528853653327,0.1109392802908828
1792,0.5764537115550902,0.002334564356854916,0.3100204732929517,0.11119125079510328
1793,0.5761478634913226,0.002328496054399678,0.3101733827460652,0.11135025770821264
1794,0.5758131995144294,0.002308416322220174,0.31035492076736365,0.11152346339598673
1795,0.5752748377760095,0.0023224223810212755,0.31082039150005514,0.11158234834291417
1796,0.5752094026089332,0.0022980497526194623,0.3106617946052664,0.11183075303318098
1797,0.5746059009323354,0.0022837821001246905,0.31128563379280955,0.11182468317473024
1798,0.574482285903529,0.0022530678571738966,0.3113890777772466,0.11187556846205056
1799,0.5743419063496897,0.0022860220582257354,0.3116213717682191,0.11175069982386554
1800,0.5738723928153162,0.0022882254506597067,0.31212303814549525,0.11171634358852882
1801,0.5734108440165795,0.002317294538692416,0.3123957812135615,0.1118760802311666
1802,0.5729435035082349,0.0022450572124014063,0.31274399514544027,0.11206744413392353
1803,0.5730418350849718,0.0022131433227910143,0.31274978236582857,0.11199523922640871
1804,0.5725135342590489,0.002162312333409858,0.31316222860366105,0.11216192480388013
1805,0.5723027152034366,0.0021545388281625933,0.3133034921819208,0.11223925378648006
1806,0.5722113737393296,0.002128019699995205,0.3132232512404307,0.1124373553202445
1807,0.572616542574854,0.0021601626144019796,0.3126323083251109,0.11259098648563326
1808,0.5727876768012888,0.002168111688977587,0.31219810754990285,0.11284610395983082
1809,0.5722791170689231,0.0020815527996989524,0.3128235375865629,0.11281579254481515
1810,0.5720966967369311,0.0020196190121089712,0.3127725088145013,0.11311117543645854
1811,0.5722388619892712,0.002005180394080674,0.3126894038244205,0.11306655379222763
1812,0.5717345248413226,0.0020664635630030627,0.31296121826710827,0.11323779332856602
1813,0.5716812037272182,0.002045891254900188,0.3127830949088647,0.11348981010901689
1814,0.5713708027217815,0.001955339422539009,0.3129797859149649,0.11369407194071461
1815,0.5712559237721596,0.0019490308171618976,0.31292340437388777,0.11387164103679068
1816,0.5712526126619759,0.001962351083320566,0.3126244203875306,0.11416061586717301
1817,0.5709389614465357,0.001993932469388306,0.3130248989632105,0.11404220712086546
1818,0.5706682228158952,0.0019904742169822185,0.3131555296351737,0.11418577333194882
1819,0.5706586060568407,0.0019868368940505784,0.31333379374498094,0.11402076330412783
1820,0.5704657639647109,0.0019326777439954295,0.3137048570023183,0.11389670128897515
1821,0.5700817864274438,0.001913411530652865,0.31386345875618354,0.11414134328571983
1822,0.5698756115742174,0.001917504811980511,0.31385384879093453,0.11435303482286766
1823,0.5697258435373892,0.0019243324037145032,0.313798615876992,0.11455120818190426
1824,0.569257167593384,0.0019657970814736542,0.3143604247125416,0.11441661061260074
1825,0.5688059149995609,0.0019906970723621814,0.31456653480930524,0.11463685311877173
1826,0.5691478390757447,0.0020259445060293855,0.3140944781999043,0.11473173821832143
1827,0.568975480489778,0.0019817600450554662,0.3142523976624738,0.11479036180269268
1828,0.5684138644507523,0.0019686074968407073,0.3145503601640052,0.11506716788840166
1829,0.5681953057955677,0.0020073857988863234,0.3144544885194977,0.11534281988604819
1830,0.568114778885626,0.0019973312052162474,0.3144718499751935,0.11541603993396428
1831,0.5680739904044807,0.002009493421386176,0.3142937241373047,0.11562279203682843
1832,0.5678355492830197,0.002075300087008287,0.3145074837506977,0.11558166687927433
1833,0.5674412093575529,0.0021391295525458763,0.3146641914692299,0.11575546962067136
1834,0.5674187877727344,0.002121159351075626,0.3145994133809021,0.11586063949528795
1835,0.5671146479142168,0.0020712783915406503,0.3150714254253762,0.11574264826886624
1836,0.5672540110322581,0.0020512829041341605,0.3148574643133637,0.11583724175024405
1837,0.5669859934913573,0.0020556763473618517,0.3151942996130861,0.11576403054819488
1838,0.56690190588082,0.0020818931682590977,0.31546036255596777,0.11555583839495312
1839,0.5666858869024791,0.0021066205741178093,0.3154162090873637,0.11579128343603937
1840,0.5663367605509027,0.002104064581817532,0.3155237187775276,0.11603545608975205
1841,0.5666126262976595,0.002140819964935381,0.31511674158222286,0.11612981215518221
1842,0.5665594255193852,0.0020996860597375664,0.3152104853508493,0.11613040307002791
1843,0.5659997763923601,0.0020916218270199656,0.3157721304213383,0.1161364713592817
1844,0.5654538603319224,0.0021340534924934157,0.31598864088570006,0.1164234452898842
1845,0.5651555326436541,0.0020535585857486987,0.31621863821009255,0.11657227056050472
1846,0.5651926460375833,0.002097626395289422,0.3160366130863118,0.11667311448081548
1847,0.564188470823402,0.002128958739784073,0.31701337397849266,0.11666919645832115
1848,0.5638258718489044,0.002102604097316745,0.31739445084867873,0.11667707320510015
1849,0.5637073629733748,0.002165900350311209,0.31730423636918953,0.11682250030712446
1850,0.5636529700018654,0.0021306575613245365,0.31722945272244807,0.11698691971436197
1851,0.5634671983824122,0.002120015346397777,0.31712246608472944,0.11729032018646068
1852,0.5628292598685848,0.0020849431349619575,0.3177445891825983,0.11734120781385511
1853,0.5626415449019875,0.0020704644477716654,0.31796923132882665,0.11731875932141407
1854,0.562252944969521,0.0020776739609923546,0.3178918146622044,0.11777756640728221
1855,0.5617270657147075,0.002156059500166423,0.3184604346720613,0.11765644011306473
1856,0.561383812508662,0.002159988847165824,0.31825190943739307,0.11820428920677906
1857,0.5611001447380952,0.002070089143447058,0.3184212691218243,0.11840849699663354
1858,0.5614587350440997,0.0020591078393101822,0.31779769139192277,0.11868446572466737
1859,0.5615889022242234,0.0020803031084818523,0.3173161782098532,0.11901461645744163
1860,0.5610080914668152,0.0021207760511573414,0.31771806213984977,0.11915307034217759
1861,0.5609218588660547,0.002167447176042297,0.3177281085270861,0.11918258543081683
1862,0.5605904429173617,0.002175553995357624,0.31775176423865636,0.11948223884862419
1863,0.5607811382268418,0.002161167539851619,0.3174121669348423,0.11964552729846423
1864,0.5606003638133282,0.0021384743439741096,0.3172407317888678,0.12002043005382976
1865,0.5601926636922407,0.002169738533983282,0.31764135680999983,0.11999624096377612
1866,0.5603847777188726,0.0021655934679067007,0.31754677148256466,0.11990285733065605
1867,0.5598865593005096,0.0021240613353697793,0.31792856414877235,0.12006081521534853
1868,0.5597332745254769,0.002137119260236025,0.3178783388798138,0.1202512673344732
1869,0.5590705315802132,0.0021219663836648836,0.3181459730314716,0.12066152900465028
1870,0.5588274801875664,0.002155230744874951,0.31812802409077834,0.12088926497678017
1871,0.558497872066064,0.002127769702837171,0.3181181987050584,0.12125615952604044
1872,0.5579820906449714,0.002140027798881593,0.31846622588773077,0.12141165566841616
1873,0.5578583861503958,0.00217749782788277,0.3187081607206847,0.12125595530103686
1874,0.5573049550431113,0.0022070505162650935,0.3191968821356161,0.12129111230500758
1875,0.5573843804377814,0.002242929523338657,0.3187368372227001,0.12163585281617995
1876,0.5568538413261991,0.002248651437719246,0.3187892629494201,0.12210824428666163
1877,0.5563996020639653,0.002250512740106377,0.31943912865506857,0.12191075654085967
1878,0.5559037053720893,0.002237403816080296,0.31979177061669234,0.12206712019513803
1879,0.5557595833511135,0.0021911921141273367,0.31981826901118693,0.12223095552357222
1880,0.5551258565015187,0.0021801720496327573,0.32035065225836895,0.12234331919047955
1881,0.5547906116090224,0.0021770589095468215,0.32043332873449787,0.12259900074693283
1882,0.5543227381098106,0.002185230939926292,0.3209325989947288,0.12255943195553429
1883,0.5543117940467741,0.0021392365078505803,0.32097483795659804,0.1225741314887772
1884,0.5538937979856631,0.0021752751889256676,0.32115658554492366,0.12277434128048759
1885,0.5537488052146297,0.0021996912221954206,0.3212897544267365,0.12276174913643834
1886,0.5535029147868229,0.0021984192789333027,0.32119880503180764,0.12309986090243596
1887,0.5531014907719646,0.002214671712505631,0.3216438674966389,0.12303997001889075
1888,0.5530931948665689,0.0022414868628588156,0.3216360162580121,0.12302930201256004
1889,0.5532365283401262,0.002244391767049297,0.32113326146251353,0.12338581843031096
1890,0.5529616272074832,0.002229194606107497,0.32110095058715693,0.12370822759925244
1891,0.5528033501128219,0.00222799280613935,0.3208814337674615,0.12408722331357731
1892,0.5523905270683055,0.0022289820242093845,0.3210124891275354,0.1243680017799497
1893,0.5519176108645841,0.002209987832132248,0.3215315217015663,0.12434087960171743
1894,0.5512285715873364,0.002211897294325591,0.3220040077610716,0.1245555233572662
1895,0.550820685764312,0.0022383687249455165,0.32243929047388187,0.12450165503686059
1896,0.5510125020175116,0.002178960452179002,0.3223751123452748,0.12443342518503456
1897,0.5506314230482692,0.0021700975021533182,0.32248183911178696,0.12471664033779054
1898,0.5502917625295809,0.0022153144881062515,0.3227863663889604,0.12470655659335243
1899,0.5501028921996016,0.002200034986174441,0.3228714653496906,0.12482560746453344
1900,0.5494272491358069,0.002184295188010538,0.3231547973852505,0.12523365829093214
1901,0.5490835146470865,0.002159665507482502,0.3234732407673011,0.12528357907812987
1902,0.54859890470178,0.002196350958514485,0.3239969871460821,0.12520775719362343
1903,0.5477294592882382,0.002198428916651482,0.3246994514672624,0.12537266032784777
1904,0.5474814762227808,0.0022045391923936138,0.3248622347983337,0.12545174978649196
1905,0.5469151584903333,0.002164990193151318,0.32501685723303647,0.12590299408347885
1906,0.5463192258687163,0.0022277661535226472,0.3255582666344871,0.12589474134327397
1907,0.5461024155717167,0.002245804991268838,0.325583260261922,0.12606851917509249
1908,0.5455956989457913,0.0022368522917700995,0.32625721140629327,0.1259102373561453
1909,0.5450952685584383,0.0021951107416830077,0.32659494882024936,0.12611467187962933
1910,0.5452700960531843,0.0022245273871918532,0.32619450490250884,0.12631087165711494
1911,0.545465643718996,0.0022870687841869087,0.32577276703223995,0.12647452046457727
1912,0.545333900197436,0.002275977815200946,0.3255653943450778,0.12682472764228528
1913,0.5451234447581881,0.002340566822255404,0.325788269225077,0.1267477191944796
1914,0.5448790296384529,0.002345877417467444,0.3259990800748972,0.12677601286918252
1915,0.5444909974418588,0.0023477085943323997,0.32651823682495484,0.126643057138854
1916,0.5444597444432123,0.002378679286214939,0.326543220518031,0.12661835575254163
1917,0.5440234612912695,0.00236067668943108,0.3267772836741844,0.12683857834511503
1918,0.5445017760815036,0.002355391248042622,0.3262555130694683,0.12688731960098543
1919,0.5439025171478978,0.002350387595013621,0.3266807055652966,0.12706638969179196
1920,0.5439528883085047,0.0023346315632588022,0.3266049865249255,0.12710749360331092
1921,0.5439658825309731,0.002314468186712095,0.3266408014202302,0.12707884786208454
1922,0.5441801675725934,0.0023769459410563076,0.3261660661851289,0.12727682030122142
1923,0.5440690282333351,0.0023498003014692224,0.3259811105860698,0.12760006087912576
1924,0.5435074446313835,0.0024468108757603546,0.32636526303457425,0.12768048145828198
1925,0.5434467879164877,0.002454705806245549,0.32641456723220336,0.12768393904506334
1926,0.5431701118785486,0.002520871785214286,0.32661280857715375,0.12769620775908336
1927,0.5432504470174133,0.0025332101359469205,0.3265846905409696,0.12763165230567017
1928,0.5431342238244218,0.0025209512080101642,0.32671267459481335,0.12763215037275472
1929,0.5430665418825555,0.002556257348693816,0.32663092045341163,0.12774628031533888
1930,0.5427329101633787,0.0025582785622379023,0.32728288916613246,0.1274259221082509
1931,0.54210805234115,0.00260283127517978,0.3281828884260373,0.12710622795763285
1932,0.5413358709050767,0.002584848155070892,0.32887594080303145,0.1272033401368209
1933,0.5411436765625735,0.0025492186648416746,0.3289828570714245,0.1273242477011604
1934,0.5410392720766762,0.002554835011916487,0.3287836957842541,0.1276221971271532
1935,0.5407224553741237,0.0025856294714244475,0.32917949695569315,0.12751241819875883
1936,0.5406314887925272,0.002518832596902322,0.32912761765706694,0.1277220609535035
1937,0.5404999761132279,0.0025175622728941067,0.3291356031529979,0.12784685846088023
1938,0.5406367130935171,0.002502417703371671,0.32853634765387485,0.12832452154923638
1939,0.5406128338073863,0.002418931943115002,0.32835851755130807,0.12860971669819046
1940,0.5402744671162522,0.00240932150608901,0.3284892630215758,0.12882694835608305
1941,0.5399870328454435,0.0024223256310453734,0.32862196230832763,0.12896867921518348
1942,0.5397717939667152,0.0024319979434493473,0.3286177089780952,0.12917849911174034
1943,0.5393796174101151,0.0024193184566269296,0.32858281232115805,0.12961825181209988
1944,0.5386759775490323,0.002388180355334747,0.32915320604261894,0.12978263605301404
1945,0.5386531280484139,0.0023846189748824584,0.32931367790680777,0.12964857506989588
1946,0.5381046949906989,0.002359710402490412,0.33001514868864634,0.12952044591816445
1947,0.5380705336891928,0.0023226814716687553,0.32998281838900273,0.12962396645013557
1948,0.53796758361334,0.0023864264581521235,0.32990245144929853,0.12974353847920933
1949,0.5377427270306531,0.002443602412158432,0.3298721457815434,0.12994152477564497
1950,0.5374080125699203,0.002457485618726659,0.3301413339334305,0.12999316787792245
1951,0.5371235999321681,0.0024458738528545455,0.33029097573361876,0.13013955048135864
1952,0.5369864721828079,0.002456715069736747,0.33005695060833995,0.13049986213911532
1953,0.5365094137078789,0.0024710921839809974,0.33021638390544283,0.1308031102026973
1954,0.5357847154086182,0.002423876150982061,0.3308441787909392,0.13094722964946054
1955,0.5355168614640672,0.002445150054316626,0.3311925634922489,0.13084542498936724
1956,0.5355243323902845,0.002475220849057268,0.3308042670059065,0.1311961797547517
1957,0.5350799546854996,0.002402649698729235,0.3312300963656624,0.1312872992501087
