epoch,rollout_nrmse,rollout_nrmse_v,rollout_nrmse_w,loss_data,loss_phy2,total_loss,batch_nrmse,lambda_data,lambda_phy2,rollout_smooth
2854,0.21363847702741623,0.10976475477218628,0.10387372225522995,0.0018472995143383741,1.1682651347655337e-05,0.0005906207370571792,0.016309655271470547,0.30902713537216187,1.6909728050231934,0.31984702433041984
2855,0.2794765383005142,0.10864217579364777,0.17083436250686646,0.002479360904544592,1.1666253158182371e-05,0.0015721430536359549,0.015504873357713223,0.627634584903717,1.3723653554916382,0.3194433194701208
2856,0.3269948288798332,0.11644218116998672,0.2105526477098465,0.0018801470287144184,1.1632356290647294e-05,0.0007222506683319807,0.015180235728621483,0.3740864396095276,1.6259135007858276,0.3195188345642179
2857,0.19575177878141403,0.10693581402301788,0.08881596475839615,0.0019656328950077295,1.1628847460087854e-05,0.0009695439366623759,0.015761180780828,0.4842805862426758,1.5157194137573242,0.3182811640063899
2858,0.3344406187534332,0.1123342365026474,0.22210638225078583,0.0017209614161401987,1.1670965250232257e-05,0.0006561359623447061,0.015654411632567644,0.37020862102508545,1.6297913789749146,0.31844275855386034
2859,0.2218306064605713,0.10826300084590912,0.11356760561466217,0.002617214573547244,1.1700361937982962e-05,0.0017916584620252252,0.01660905871540308,0.6786597967147827,1.3213402032852173,0.31747663703292744
2860,0.3324589803814888,0.11117855459451675,0.22128042578697205,0.0025585198309272528,1.1659305528155528e-05,0.0014745058724656701,0.01591636473312974,0.5697945356369019,1.4302054643630981,0.3176264604664131
2861,0.24931097030639648,0.11382107436656952,0.13548989593982697,0.001648963545449078,1.1643759535218123e-05,0.0005306281964294612,0.016128296963870525,0.3098604679107666,1.6901395320892334,0.3169433055648129
2862,0.36201633512973785,0.11024118959903717,0.2517751455307007,0.0025629682932049036,1.165995308838319e-05,0.0016819764859974384,0.015668554231524467,0.650119960308075,1.3498800992965698,0.31739403586046216
2863,0.31797217577695847,0.11833525449037552,0.19963692128658295,0.0023383318912237883,1.1718519090209156e-05,0.0011476102517917752,0.01592896319925785,0.48318007588386536,1.5168200731277466,0.3173998172596271
2864,0.41860855370759964,0.11074168235063553,0.3078668713569641,0.0030366030987352133,1.171802341559669e-05,0.0021511197555810213,0.015908868983387947,0.703393280506134,1.2966067790985107,0.31841190462410685
2865,0.4080861583352089,0.12379393726587296,0.28429222106933594,0.0027197441086173058,1.1658631592581514e-05,0.0013880109181627631,0.015991277061402798,0.5039330124855042,1.4960670471191406,0.3193086471612179
2866,0.4176838845014572,0.10784833133220673,0.3098355531692505,0.00301450421102345,1.1665215424727648e-05,0.0018472891533747315,0.016810905188322067,0.6074114441871643,1.392588496208191,0.32029239953462024
2867,0.633336067199707,0.13165467977523804,0.501681387424469,0.002202834002673626,1.1751954843930434e-05,0.0007885186932981014,0.017206620424985886,0.34914931654930115,1.6508506536483765,0.3234228362112711
2868,0.37691067159175873,0.10561557114124298,0.27129510045051575,0.004003554582595825,1.1793671546911355e-05,0.0027145505882799625,0.017625991255044937,0.6741293668746948,1.3258706331253052,0.32395771456507594
2869,0.8710130751132965,0.13087549805641174,0.7401375770568848,0.002015248406678438,1.1703324162226636e-05,0.0007157198269851506,0.017337133642286062,0.34554407000541687,1.6544560194015503,0.32942826817055815
2870,0.3555893078446388,0.10578422993421555,0.24980507791042328,0.005249518435448408,1.171134954347508e-05,0.0035479573998600245,0.019068521447479725,0.6729027032852173,1.3270972967147827,0.329689878567299
2871,0.980739414691925,0.13208270072937012,0.8486567139625549,0.0017891416791826487,1.1793758858402725e-05,0.0006252184393815696,0.016890612430870533,0.3384992480278015,1.6615006923675537,0.3362003739285452
2872,0.20011073350906372,0.10496662557125092,0.0951441079378128,0.004421376157552004,1.1901262951141689e-05,0.0029753276612609625,0.020679441280663013,0.6693598031997681,1.3306400775909424,0.33483947752435034
2873,0.8823697715997696,0.12421645224094391,0.7581533193588257,0.0016175247728824615,1.1791499673563521e-05,0.0005655450513586402,0.01764356018975377,0.3375168442726135,1.6624832153320312,0.3403147804651045
2874,0.3250322565436363,0.10553938895463943,0.2194928675889969,0.003324419492855668,1.17677373054903e-05,0.002239053603261709,0.020156607031822205,0.6688050627708435,1.3311949968338013,0.34016195522588977
2875,0.5676253214478493,0.12162912636995316,0.4459961950778961,0.0022071651183068752,1.1810173418780323e-05,0.000819133420009166,0.018390415236353874,0.36236193776130676,1.6376380920410156,0.34243658888810935
2876,0.46749308705329895,0.10658037662506104,0.3609127104282379,0.004017714876681566,1.1916959920199588e-05,0.002750632120296359,0.01971365511417389,0.680712878704071,1.3192870616912842,0.34368715386976123
2877,0.24999643117189407,0.11509861797094345,0.13489781320095062,0.002037514466792345,1.1922010344278533e-05,0.0007298187701962888,0.01867959275841713,0.34852755069732666,1.6514724493026733,0.3427502466427826
2878,0.4124697595834732,0.10723121464252472,0.3052385449409485,0.0027110434602946043,1.1886788342962973e-05,0.0017651289235800505,0.01877032406628132,0.6451479196548462,1.3548521995544434,0.3434474417721895
2879,0.40885544568300247,0.10868323594331741,0.30017220973968506,0.0022899569012224674,1.1862969586218242e-05,0.0010070876451209188,0.01892053335905075,0.43165984749794006,1.5683403015136719,0.34410152181129766
2880,0.28848130255937576,0.10827255994081497,0.1802087426185608,0.0034305730368942022,1.1871951755892951e-05,0.0024446649476885796,0.019845261238515377,0.7081406116485596,1.29185950756073,0.34354531961877843
2881,0.460921011865139,0.10540749877691269,0.3555135130882263,0.0020628736820071936,1.1939208889089059e-05,0.000784375995863229,0.0187473613768816,0.37080538272857666,1.629194736480713,0.34471907654124206
2882,0.5266350358724594,0.10711111128330231,0.4195239245891571,0.0014947467716410756,1.2000169590464793e-05,0.0003643353411462158,0.019976278766989708,0.22953011095523834,1.7704699039459229,0.3465382361345542
2883,0.27630287408828735,0.10641701519489288,0.16988585889339447,0.0023834204766899347,1.2027822776872199e-05,0.0014736762968823314,0.020757638849318027,0.6112950444221497,1.3887050151824951,0.34583588251409153
2884,0.47550616413354874,0.1067589595913887,0.36874720454216003,0.0027974527329206467,1.1960083611484151e-05,0.0020131301134824753,0.018740189261734486,0.7141321301460266,1.2858679294586182,0.3471325853302861
2885,0.3696035146713257,0.10662436485290527,0.2629791498184204,0.003066709963604808,1.1909644854313228e-05,0.002180865267291665,0.019255385734140873,0.7061168551445007,1.293883204460144,0.3473572946236965
2886,0.29682657122612,0.10552367568016052,0.19130289554595947,0.002481111092492938,1.193018579215277e-05,0.001102303504012525,0.02029434684664011,0.4367614984512329,1.5632386207580566,0.3468519873897208
2887,0.4401947036385536,0.10673851519823074,0.3334561884403229,0.0015673439484089613,1.1981930583715439e-05,0.0003971376281697303,0.01897310186177492,0.2399272620677948,1.7600728273391724,0.34778541455220907
2888,0.3304487094283104,0.10537394136190414,0.22507476806640625,0.002550771227106452,1.203211195388576e-05,0.001591234002262354,0.019788803532719612,0.617302417755127,1.3826977014541626,0.3476120475009701
2889,0.3275231048464775,0.10640434175729752,0.22111876308918,0.0024581169709563255,1.2014286767225713e-05,0.0013026315718889236,0.019209747202694416,0.5227102637290955,1.4772897958755493,0.34741115807442513
2890,0.4022825360298157,0.10726532340049744,0.29501721262931824,0.0025615408085286617,1.1973987966484856e-05,0.001447175396606326,0.019750535488128662,0.5582232475280762,1.4417767524719238,0.34795987185397903
2891,0.2807602137327194,0.10553257167339325,0.17522764205932617,0.0030062412843108177,1.1951070518989582e-05,0.002075554570183158,0.02023980114609003,0.6851881742477417,1.3148118257522583,0.3472878752727664
2892,0.3451474830508232,0.10907291620969772,0.2360745668411255,0.002501612063497305,1.1968087164859753e-05,0.001121270121075213,0.018801593221724033,0.4407593905925751,1.5592405796051025,0.34726647135054695
2893,0.40574242174625397,0.1063716858625412,0.29937073588371277,0.002287111943587661,1.200215319840936e-05,0.0008934901561588049,0.019313892349600792,0.3821731209754944,1.6178269386291504,0.347851230854504
2894,0.27354180812835693,0.10537640750408173,0.1681654006242752,0.002477172529324889,1.2025603609799873e-05,0.0013124203542247415,0.02117999829351902,0.5226337909698486,1.4773662090301514,0.3471081366272425
2895,0.31223544478416443,0.10749323666095734,0.2047422081232071,0.002281191758811474,1.2001620234514121e-05,0.0010082408552989364,0.01890453789383173,0.433739572763443,1.5662603378295898,0.3467594097088117
2896,0.4200623705983162,0.1070709303021431,0.3129914402961731,0.0018721298547461629,1.1970812010986265e-05,0.0006010007346048951,0.020109091885387897,0.31022030115127563,1.6897796392440796,0.34749243931770674
2897,0.284650556743145,0.10807565599679947,0.17657490074634552,0.0023630354553461075,1.1950863154197577e-05,0.001447003916837275,0.019403859972953796,0.6052960753440857,1.3947038650512695,0.3468640204919611
2898,0.3570512682199478,0.1083381325006485,0.24871313571929932,0.002742588287219405,1.1959910807490814e-05,0.0019308676710352302,0.018541695550084114,0.698354959487915,1.3016449213027954,0.34696589296924096
2899,0.5100409984588623,0.10669657588005066,0.40334442257881165,0.001457061618566513,1.2002136827504728e-05,0.0005425740382634103,0.0198270371183753,0.35885703563690186,1.6411428451538086,0.34859664402413715
2900,0.22890368103981018,0.10818184912204742,0.12072183191776276,0.002826477400958538,1.2028101082250942e-05,0.0019359855214133859,0.01897442154586315,0.6793262362480164,1.3206738233566284,0.3473997143942939
2901,0.44102730602025986,0.11053832620382309,0.33048897981643677,0.0015943528851494193,1.1974359949817881e-05,0.0005827205604873598,0.01763179525732994,0.35312148928642273,1.6468784809112549,0.34833599031055357
2902,0.4094896763563156,0.10656778514385223,0.3029218912124634,0.0028990423306822777,1.1936765986320097e-05,0.001975948689505458,0.019706730730831623,0.6761356592178345,1.3238643407821655,0.3489475271710112
2903,0.23262695223093033,0.11097946017980576,0.12164749205112457,0.0027564538177102804,1.1938715033465996e-05,0.0014990068739280105,0.01868878398090601,0.537482738494873,1.462517261505127,0.34778432142161037
2904,0.47772274911403656,0.1107422262430191,0.36698052287101746,0.0017314444994553924,1.1971567801083438e-05,0.0005225082277320325,0.018725854344666004,0.2899523079395294,1.710047721862793,0.3490837056985346
2905,0.327278807759285,0.10884025692939758,0.2184385508298874,0.0027002375572919846,1.2011202670692e-05,0.0017452159663662314,0.01889126468449831,0.6402710676193237,1.3597290515899658,0.3488656567191421
2906,0.2882884591817856,0.11265979707241058,0.175628662109375,0.0024428660981357098,1.198001791635761e-05,0.0011863888939842582,0.01874827779829502,0.47819140553474426,1.5218086242675781,0.3482598847437685
2907,0.4963892102241516,0.11111652851104736,0.38527268171310425,0.0017875375924631953,1.1932296729355585e-05,0.0005369636346586049,0.018573934212327003,0.28897133469581604,1.7110286951065063,0.34974117799857235
2908,0.3128087669610977,0.10894909501075745,0.20385967195034027,0.002724508987739682,1.1913732123502996e-05,0.0017555878730490804,0.019153338856995106,0.6384146213531494,1.361585259437561,0.3493718538881976
2909,0.3821949139237404,0.10893101245164871,0.2732639014720917,0.002740925643593073,1.1932836059713736e-05,0.0015900895232334733,0.018547773361206055,0.5739201307296753,1.4260797500610352,0.349700084488553
2910,0.5841270312666893,0.10734101384878159,0.4767860174179077,0.002361745573580265,1.198766676679952e-05,0.0009723163093440235,0.019114507362246513,0.4035909175872803,1.5964089632034302,0.3520443539563344
2911,0.2868900001049042,0.10599498450756073,0.18089501559734344,0.002575094811618328,1.2014224921585992e-05,0.001407512347213924,0.019655346870422363,0.5397738814353943,1.460226058959961,0.3513928104178201
2912,0.3717416971921921,0.10583736002445221,0.26590433716773987,0.0014440367231145501,1.195577897306066e-05,0.00042924005538225174,0.018141336739063263,0.28303462266921997,1.7169654369354248,0.3515962992855638
2913,0.4558669701218605,0.10572851449251175,0.35013845562934875,0.001725728390738368,1.190430066344561e-05,0.0009867078624665737,0.017121417447924614,0.5618425607681274,1.4381574392318726,0.3526390059939268
2914,0.1988583207130432,0.10389330983161926,0.09496501088142395,0.0019131536828354,1.189881641039392e-05,0.001235687406733632,0.019449864514172077,0.6374157071113586,1.3625842332839966,0.3511011991411179
2915,0.4602322056889534,0.10592091828584671,0.3543112874031067,0.0014858252834528685,1.1941100638068747e-05,0.0005904106656089425,0.017958123236894608,0.3843778669834137,1.6156221628189087,0.3521925092065963
2916,0.2951943650841713,0.10354103893041611,0.1916533261537552,0.0021926420740783215,1.1993023690592963e-05,0.0015125802019611,0.018838100135326385,0.6826381087303162,1.3173619508743286,0.35162252776537206
2917,0.2947188764810562,0.10550060868263245,0.18921826779842377,0.0020063419360667467,1.1955859008594416e-05,0.0010396625148132443,0.01910036988556385,0.5093050003051758,1.4906949996948242,0.3510534912525289
2918,0.42112603783607483,0.1038120687007904,0.3173139691352844,0.0022403832990676165,1.1901885955012403e-05,0.001408230746164918,0.01883207354694605,0.621242344379425,1.3787577152252197,0.3517542167183643
2919,0.19405551999807358,0.10352171957492828,0.0905338004231453,0.002594446763396263,1.1889477718796115e-05,0.0018465276807546616,0.01775652915239334,0.7057921886444092,1.2942078113555908,0.3501772297511614
2920,0.4287065342068672,0.10468042641878128,0.32402610778808594,0.002131619956344366,1.1928761523449793e-05,0.0009632321307435632,0.017859132029116154,0.44316577911376953,1.5568342208862305,0.35096252279571843
2921,0.4226328358054161,0.10423385351896286,0.31839898228645325,0.0020171799696981907,1.1974863809882663e-05,0.0008518165559507906,0.018338872119784355,0.4128589332103729,1.5871411561965942,0.3516792259258154
2922,0.26355744898319244,0.10276195406913757,0.16079549491405487,0.002945359330624342,1.1968812032137066e-05,0.0020655759144574404,0.0186612531542778,0.6959995031356812,1.3040004968643188,0.3507980081563892
2923,0.5122216790914536,0.10441021621227264,0.4078114628791809,0.0024158775340765715,1.1894401723111514e-05,0.0010897096944972873,0.019618764519691467,0.4433978199958801,1.5566022396087646,0.3524122448657398
2924,0.529758520424366,0.1046748235821724,0.4250836968421936,0.0018258956260979176,1.1864593943755608e-05,0.0005328711122274399,0.01829031016677618,0.28066879510879517,1.7193312644958496,0.35418570762132606
2925,0.19930896908044815,0.10284661501646042,0.09646235406398773,0.002168122911825776,1.1862889550684486e-05,0.0012179596815258265,0.018462155014276505,0.5538450479507446,1.4461549520492554,0.3526369402359173
2926,0.5080613270401955,0.10521373897790909,0.4028475880622864,0.0021641419734805822,1.1911929505004082e-05,0.0011447318829596043,0.017857374623417854,0.5208123922348022,1.4791876077651978,0.35419118410396006
2927,0.47729265689849854,0.10502538084983826,0.3722672760486603,0.0020358727779239416,1.1969964361924212e-05,0.0009250641451217234,0.01849439926445484,0.44524085521698,1.55475914478302,0.35542219883190546
2928,0.26851198077201843,0.10491913557052612,0.1635928452014923,0.002443908015266061,1.1961237760260701e-05,0.00158992363139987,0.018601066432893276,0.6439290642738342,1.356070876121521,0.3545530966513066
2929,0.5901723876595497,0.10715512186288834,0.4830172657966614,0.0016873051645234227,1.188067199109355e-05,0.0006255356129258871,0.017083079554140568,0.3591771721839905,1.6408227682113647,0.356909289561389
2930,0.31669285148382187,0.10431412607431412,0.21237872540950775,0.0027640433982014656,1.1848119356727693e-05,0.0018878044793382287,0.019127897918224335,0.6773168444633484,1.3226832151412964,0.35650712518061334
2931,0.4115627110004425,0.10320308804512024,0.30835962295532227,0.0027616932056844234,1.1874194569827523e-05,0.0016340208239853382,0.017580639570951462,0.5855921506881714,1.4144078493118286,0.3570576810388116
2932,0.6428915932774544,0.10801071673631668,0.5348808765411377,0.001995501108467579,1.1939166142838076e-05,0.0006906208000145853,0.018616768531501293,0.3361339271068573,1.6638660430908203,0.359916020161198
2933,0.1992071270942688,0.10234703123569489,0.09686009585857391,0.0035249972715973854,1.1971344065386802e-05,0.0023682313039898872,0.01952163688838482,0.6673132181167603,1.3326867818832397,0.3583089312305287
2934,0.539164237678051,0.10524692386388779,0.4339173138141632,0.0028513693250715733,1.1882042599609122e-05,0.0012241279473528266,0.017014536075294018,0.4227396249771118,1.5772603750228882,0.36011748429500395
2935,0.64615897834301,0.10864464938640594,0.537514328956604,0.002566537819802761,1.1830759831354953e-05,0.0009609185508452356,0.018645129166543484,0.3668745756149292,1.6331254243850708,0.362977899235484
2936,0.24845926463603973,0.1024375855922699,0.14602167904376984,0.0030005578882992268,1.182774212793447e-05,0.001773684285581112,0.019333374686539173,0.585542619228363,1.4144574403762817,0.3618327128894896
2937,0.46962565928697586,0.1047738566994667,0.36485180258750916,0.0015161167830228806,1.1862043720611837e-05,0.00047599992831237614,0.01797708123922348,0.30066439509391785,1.6993355751037598,0.3629106423534645
2938,0.46374717354774475,0.10377028584480286,0.3599768877029419,0.002475700806826353,1.1928867934329901e-05,0.0016198126832023263,0.018918262794613838,0.6477689146995544,1.3522310256958008,0.3639190076654073
2939,0.2297336384654045,0.10175741463899612,0.1279762238264084,0.0023417044430971146,1.1916357834707014e-05,0.0012343638809397817,0.018628058023750782,0.5195885300636292,1.480411410331726,0.3625771539734073
2940,0.42444908618927,0.1040395200252533,0.3204095661640167,0.0023772160056978464,1.1847894711536355e-05,0.0012812050990760326,0.0180590208619833,0.5316336154937744,1.468366265296936,0.3631958732955659
2941,0.504625178873539,0.10484547168016434,0.39977970719337463,0.0019279601983726025,1.1806141628767364e-05,0.0007015482988208532,0.017750568687915802,0.35380038619041443,1.6461995840072632,0.36461016635134563
2942,0.2876480370759964,0.10275369882583618,0.18489433825016022,0.002023684326559305,1.1801955224655103e-05,0.0009860153077170253,0.01765757892280817,0.47836366295814514,1.5216363668441772,0.3638405450585921
2943,0.38653142750263214,0.10253666341304779,0.28399476408958435,0.0028678898233920336,1.1832626114482991e-05,0.002091399161145091,0.016965316608548164,0.7239819765090942,1.2760180234909058,0.3640674538830325
2944,0.48448579013347626,0.10329197347164154,0.3811938166618347,0.0027301001828163862,1.1887285836564843e-05,0.0015408257022500038,0.01747183781117201,0.5581060647964478,1.4418939352035522,0.36527163724553696
2945,0.298799991607666,0.10156473517417908,0.19723525643348694,0.002472716849297285,1.1893726878042798e-05,0.0010948132257908583,0.017683550715446472,0.43523070216178894,1.5647692680358887,0.36460692078915824
2946,0.33012574911117554,0.1016574501991272,0.22846829891204834,0.0025583719834685326,1.1847449059132487e-05,0.0013161168899387121,0.017262855544686317,0.5075238347053528,1.4924761056900024,0.36426210907237844
2947,0.5275804027915001,0.10250212997198105,0.42507827281951904,0.0016556635964661837,1.1790928510890808e-05,0.00048376529593952,0.017153101973235607,0.27993860840797424,1.7200614213943481,0.36589529200956966
2948,0.2478843703866005,0.10188400000333786,0.14600037038326263,0.0027231983840465546,1.1768071999540552e-05,0.001752931741066277,0.018117274157702923,0.6378167271614075,1.3621832132339478,0.36471518279334
2949,0.3772521913051605,0.10144135355949402,0.2758108377456665,0.00225601764395833,1.1804521818703506e-05,0.0009518307633697987,0.01682520331814885,0.41360676288604736,1.5863932371139526,0.3648405528784582
2950,0.3644910603761673,0.10310505330562592,0.2613860070705414,0.0026585892774164677,1.1856466699100565e-05,0.0016433618729934096,0.017103287391364574,0.6119427680969238,1.3880572319030762,0.36483705795343524
2951,0.22262193262577057,0.10263311117887497,0.1199888214468956,0.0019008524250239134,1.1846556844830047e-05,0.000682766258250922,0.01705219689756632,0.3488994538784027,1.651100516319275,0.3634149067001586
2952,0.26312216371297836,0.10599701851606369,0.15712514519691467,0.0024843153078109026,1.1810975593107287e-05,0.0016046470263972878,0.016401770059019327,0.6394428014755249,1.360557198524475,0.3624119792702868
2953,0.25168419629335403,0.1039004847407341,0.14778371155261993,0.002754985587671399,1.1774937775044236e-05,0.0018854193622246385,0.016443523578345776,0.6787191033363342,1.3212809562683105,0.36130470144051746
2954,0.22756638377904892,0.10937643051147461,0.11818995326757431,0.001692087040282786,1.1770981473091524e-05,0.0006264891708269715,0.016082875430583954,0.35882964730262756,1.6411703824996948,0.35996731826390277
2955,0.24180223047733307,0.10191453993320465,0.13988769054412842,0.002046089619398117,1.177725880552316e-05,0.0012539291055873036,0.016430299263447523,0.6048110127449036,1.3951890468597412,0.35878566738603707
2956,0.2821603789925575,0.11298764497041702,0.1691727340221405,0.0014637327985838056,1.1791397810156923e-05,0.0005242188926786184,0.015986440237611532,0.344804584980011,1.6551953554153442,0.3580194145021023
2957,0.34759438782930374,0.10259326547384262,0.24500112235546112,0.003186470363289118,1.1805957910837606e-05,0.0021585486829280853,0.015627045650035143,0.6724920868873596,1.3275078535079956,0.3579151642353743
2958,0.3435651510953903,0.1121087521314621,0.23145639896392822,0.0028197893407195807,1.1814216122729704e-05,0.0013555169571191072,0.016771658789366484,0.47432345151901245,1.5256764888763428,0.3577716641039745
2959,0.3617970496416092,0.10159532725811005,0.26020172238349915,0.0028678332455456257,1.1786780305556022e-05,0.0014727440429851413,0.015833905898034573,0.5074043869972229,1.4925956726074219,0.35781191795935086
2960,0.5283258110284805,0.11144830286502838,0.41687750816345215,0.0022209857124835253,1.1744362382160034e-05,0.0007343827746808529,0.015609310939908028,0.3217819929122925,1.678218126296997,0.35951705689004215
2961,0.19991327822208405,0.10192861407995224,0.0979846641421318,0.0024482249282300472,1.174271346826572e-05,0.0012702180538326502,0.016615778673440218,0.5116937160491943,1.4883062839508057,0.3579210191033626
2962,0.5085741207003593,0.11595489829778671,0.39261922240257263,0.001886886777356267,1.1798194464063272e-05,0.0006203153170645237,0.015610670205205679,0.3182350695133209,1.6817649602890015,0.3594275501193326
2963,0.5812061056494713,0.11359160393476486,0.4676145017147064,0.0015281632076948881,1.185339624498738e-05,0.0003900543670170009,0.017761115916073322,0.24160471558570862,1.7583953142166138,0.36164533567463397
2964,0.3823636993765831,0.1194765493273735,0.2628871500492096,0.0037739623803645372,1.1867764442285988e-05,0.0023596722166985273,0.017544036731123924,0.6209138631820679,1.3790861368179321,0.36185251931165346
2965,0.6948110088706017,0.12397899478673935,0.5708320140838623,0.003429574426263571,1.1767011528718285e-05,0.0016559778014197946,0.01672072382643819,0.4776289463043213,1.5223710536956787,0.3651821042072429
2966,0.3297867178916931,0.11802741885185242,0.2117592990398407,0.0038104921113699675,1.1737068234651815e-05,0.0022995872423052788,0.01779442187398672,0.5991734266281128,1.4008265733718872,0.3648281503440874
2967,0.7088514268398285,0.14999714493751526,0.5588542819023132,0.0030683400109410286,1.180661183752818e-05,0.0011812909506261349,0.016791048925369978,0.3787551522254944,1.6212447881698608,0.3682683831090448
2968,0.44144025444984436,0.13242477178573608,0.3090154826641083,0.005302351899445057,1.1889398592757061e-05,0.003665035590529442,0.01854118425399065,0.6882681250572205,1.3117318153381348,0.3690001018224528
2969,0.9840546101331711,0.19401441514492035,0.7900401949882507,0.0032488054130226374,1.1821465704997536e-05,0.0012026079930365086,0.015856798738241196,0.3642171323299408,1.6357828378677368,0.37515064690556
2970,0.5054868906736374,0.1592382937669754,0.346248596906662,0.008769194595515728,1.1836835255962797e-05,0.005998273380100727,0.018922435119748116,0.6822376847267151,1.3177622556686401,0.3764540093432408
2971,1.1072747111320496,0.26534849405288696,0.8419262170791626,0.005203633569180965,1.1937328054045793e-05,0.0018746114801615477,0.01770561747252941,0.3564801812171936,1.6435198783874512,0.3837622163611289
2972,0.4937995374202728,0.13574844598770142,0.3580510914325714,0.014452551491558552,1.204210457217414e-05,0.00982003565877676,0.021668996661901474,0.6783660650253296,1.3216339349746704,0.38486258957172037
2973,1.402720421552658,0.3002788722515106,1.1024415493011475,0.003024451434612274,1.1919535609195009e-05,0.001048215082846582,0.018791085109114647,0.3400382399559021,1.6599617004394531,0.3950411678915297
2974,0.6624095290899277,0.16749133169651031,0.49491819739341736,0.019709128886461258,1.194946435134625e-05,0.013224353082478046,0.02471929509192705,0.6701697707176208,1.3298301696777344,0.3977148515035137
2975,1.3800060749053955,0.3321871757507324,1.047818899154663,0.006707509979605675,1.2168933608336374e-05,0.002280230401083827,0.02197699248790741,0.3369346857070923,1.6630653142929077,0.4075377637375325
2976,0.4875594228506088,0.15994898974895477,0.32761043310165405,0.0241737999022007,1.242304642801173e-05,0.016178792342543602,0.028439036570489407,0.668585479259491,1.3314145803451538,0.40833798032866325
2977,1.1522124111652374,0.24689868092536926,0.9053137302398682,0.005022976081818342,1.2301207789278124e-05,0.0017037513898685575,0.023362583480775356,0.33511433005332947,1.6648857593536377,0.41577672463702897
2978,0.837101474404335,0.14904893934726715,0.6880525350570679,0.013367154635488987,1.2120736755605321e-05,0.008941041305661201,0.027966431342065334,0.6676732897758484,1.3323267698287964,0.419989972134702
2979,0.6773323565721512,0.21207769215106964,0.46525466442108154,0.004412381909787655,1.2198745025671087e-05,0.0015015597455203533,0.025697597302496433,0.3357047140598297,1.6642953157424927,0.4225633959790765
2980,0.9315207004547119,0.13175928592681885,0.7997614145278931,0.009268205612897873,1.2356920706224628e-05,0.006206553429365158,0.024154789745807648,0.6678847074508667,1.3321152925491333,0.4276529690238329
2981,1.3066493421792984,0.1931939274072647,1.1134554147720337,0.004964075051248074,1.254417838936206e-05,0.0017236649291589856,0.027171967551112175,0.34304070472717285,1.6569592952728271,0.43644293275538754
2982,0.465725839138031,0.16694408655166626,0.29878175258636475,0.009118836373090744,1.2621064342965838e-05,0.006136453244835138,0.029873838648200035,0.671103298664093,1.3288967609405518,0.436735761819214
2983,1.1172569394111633,0.11726194620132446,0.9999949932098389,0.006153422873467207,1.2412388059601653e-05,0.0023038031067699194,0.025661081075668335,0.3711080253124237,1.628891944885254,0.4435409735951335
2984,1.6786884665489197,0.12950605154037476,1.549182415008545,0.004587506875395775,1.225130745297065e-05,0.0011435654014348984,0.03052031435072422,0.24459020793437958,1.7554097175598145,0.45589244852467137
2985,0.748223751783371,0.13424697518348694,0.613976776599884,0.006997785530984402,1.216927012137603e-05,0.004331184085458517,0.034540340304374695,0.6165304780006409,1.3834694623947144,0.4588157615572584
2986,1.0028899759054184,0.12061326205730438,0.882276713848114,0.003067383775487542,1.2352174053376075e-05,0.0009791043121367693,0.02766247373074293,0.3124026656150818,1.6875972747802734,0.46425650370074
2987,1.212760753929615,0.11309678107500076,1.0996639728546143,0.00461600674316287,1.2630737728613894e-05,0.003005691571161151,0.03073860239237547,0.6474444270133972,1.352555513381958,0.47174154620302877
2988,0.8340205252170563,0.1268523633480072,0.7071681618690491,0.0044175139628350735,1.271432756766444e-05,0.0023283620830625296,0.032041448168456554,0.5228236317634583,1.4771761894226074,0.475364335993169
2989,0.7560038566589355,0.13306039571762085,0.6229434609413147,0.003395433770492673,1.2617062566278037e-05,0.0011367524275556207,0.030076531693339348,0.32857775688171387,1.6714222431182861,0.4781707311998267
2990,1.0629645958542824,0.1239105835556984,0.939054012298584,0.0033981925807893276,1.2520223208412062e-05,0.0014578511472791433,0.030435393564403057,0.42319825291633606,1.5768017768859863,0.48401866984637126
2991,0.9070060029625893,0.11224571615457535,0.7947602868080139,0.0041752224788069725,1.2476767551561352e-05,0.002724672667682171,0.031173495575785637,0.6485428810119629,1.351457118988037,0.48824854317753347
2992,0.5794472545385361,0.11719681322574615,0.4622504413127899,0.003126191208139062,1.2444163075997494e-05,0.0012089560041204095,0.03073706477880478,0.38027098774909973,1.6197290420532227,0.4891605302911435
2993,0.6582241803407669,0.1277153640985489,0.530508816242218,0.0029338891617953777,1.245532894245116e-05,0.00112519774120301,0.028617932461202145,0.3766256868839264,1.6233742237091064,0.4908511667916397
2994,0.8320147544145584,0.11826111376285553,0.7137536406517029,0.004059575032442808,1.255466941074701e-05,0.0027263250667601824,0.029124236665666103,0.6674579381942749,1.3325419425964355,0.4942628026678689
2995,0.8104583695530891,0.11129606515169144,0.6991623044013977,0.002952014794573188,1.261907527805306e-05,0.0011383446399122477,0.030845507979393005,0.37868547439575195,1.621314525604248,0.49742475833672106
2996,0.5428384467959404,0.11487298458814621,0.4279654622077942,0.004052167292684317,1.2628395779756829e-05,0.002723044715821743,0.030360516160726547,0.6678455471992493,1.3321545124053955,0.49787889522131323
2997,0.6224917024374008,0.12025241553783417,0.5022392868995667,0.0034899336751550436,1.2548828635772225e-05,0.0016195246716961265,0.029989958740770817,0.4585132598876953,1.5414867401123047,0.4991250232934741
